filename,xmin,ymin,xmax,ymax,class
human11-09_png.rf.670cefe87dfca93d214c90abb55143e9.jpg,159,2,317,416,human
human06-06_png.rf.67365ddcfae55dc45e903f109f77fc59.jpg,174,22,310,416,human
human11-08_png.rf.67568cbf3cf3be8c4badb9bb98135f07.jpg,159,2,317,416,human
depositphotos_245180134-stock-photo-young-handsome-man-casual-clothes_jpg.rf.6812e5a3b28682c1b0189b2216ec219d.jpg,129,46,274,378,human
human16-14_png.rf.6916771a55c95f9d1502a870779514df.jpg,57,1,385,415,human
human05-23_png.rf.6935a4f6a97e525b19313b97466a09b4.jpg,67,26,248,414,human
depositphotos_27794683-stock-photo-elegant-full-length-young-man_jpg.rf.69743e6088a0e677b923898929f5316c.jpg,79,13,337,407,human
human06-28_png.rf.6988f1ab0eb09dac39ee33021d3ac6f7.jpg,134,22,267,416,human
depositphotos_289472778-stock-photo-in-full-growth-smiling-young_jpg.rf.69ea1a7d4b48e80cfec3c949774b9753.jpg,129,18,296,408,human
human01-22_png.rf.69f1f0324ab8982ede456471e9971ef5.jpg,159,11,290,416,human
depositphotos_8706006-stock-photo-look-naughty-and-combat-stylish_jpg.rf.6a0f1649864656c8a2496409fc981400.jpg,90,22,330,410,human
depositphotos_5182765-stock-photo-young-doctor-in-blue-uniform_jpg.rf.6a12370377cd41821f3c679c42a566eb.jpg,141,44,300,391,human
human04-02_png.rf.6ab7b4ad042709c3929bdcfada486520.jpg,86,7,238,412,human
depositphotos_33348049-stock-photo-young-waiter-with-bottle-of_jpg.rf.6b15b5be22916f2c813be0b3e16e574e.jpg,82,31,323,403,human
depositphotos_417437140-stock-photo-confident-older-man-in-casual_jpg.rf.6ac011b89751cbd862a7132436924e0d.jpg,115,30,287,406,human
human15-20_png.rf.6b1ef5fb948622a9bd91aea2a749e4e1.jpg,114,0,404,414,human
human01-13_png.rf.6b66816c13598ebe1eb2e7fa1a58927c.jpg,135,11,282,416,human
depositphotos_4392361-stock-photo-handshake_jpg.rf.6c85c321c393155f46f6f807f7b8d30f.jpg,28,20,318,402,human
human09-26_png.rf.6ce2ffcca1abe89be38b14a6090459e5.jpg,135,0,319,416,human
human06-30_png.rf.6b954dcf2a19b39941af7a03e70eb6cb.jpg,137,22,270,416,human
human13-22_png.rf.6d5e83acdce0ee0c3a5c223a2bd178ce.jpg,154,0,339,414,human
human12-10_png.rf.6dd966c81f83dc13d4a50dfa5ef4dba6.jpg,150,0,308,414,human
human11-28_png.rf.6e0443a65c96f739c3e8fbbd1682f585.jpg,150,0,308,414,human
depositphotos_55670703-stock-photo-group-of-a-people-on_jpg.rf.6e265e02b8b5f5ec29bb4c9f2a8b7631.jpg,66,65,201,405,human
depositphotos_5181048-stock-photo-happy-guy-with-knapsack_jpg.rf.6ef5e1aac2b60f2e476e7327e8242939.jpg,127,12,290,403,human
human10-24_png.rf.6f11f75ab831893d229b7c7c3cbe8056.jpg,118,2,317,416,human
human12-09_png.rf.6ef5a5c64c8a0ef6c29ce71e3fb33296.jpg,150,0,308,414,human
human10-06_png.rf.6f1aa7118a6c3aeafac8fff818686acb.jpg,171,8,296,407,human
depositphotos_5652449-stock-photo-a-young-man-in-a_jpg.rf.70c07fd46a467b8624612b4150dd1d0e.jpg,117,26,292,398,human
human07-22_png.rf.6f7e4bef186990e2b7e98c92ca37acfa.jpg,126,31,309,416,human
human16-07_png.rf.713bdd89e0ef453e739b8335aa8b4c65.jpg,57,1,385,415,human
human12-15_png.rf.713fd8b74a57426e499aaca203ad23c4.jpg,150,0,308,414,human
human11-07_png.rf.714b300c7f65988c9f98eda9504b9574.jpg,159,2,317,416,human
human12-26_png.rf.715deabe34c03db1de60a753fc1e6be9.jpg,139,2,297,416,human
human05-21_png.rf.717f0ea7e6f07d6acf4e8af365c720f3.jpg,67,26,248,414,human
human01-02_png.rf.71839be4838442ef412098dbb2f24b88.jpg,169,10,273,408,human
human11-27_png.rf.726fa97f0bbcce01cfce7cbdc347a6e7.jpg,134,1,293,415,human
human14-22_png.rf.72ac4bd2494858626481a12c3f660c27.jpg,65,0,357,414,human
human05-07_png.rf.72f2b3ef78cc0e68e3f6e2f496b15982.jpg,165,26,347,416,human
human08-18_png.rf.734111eb5f7feb8585c63e8558171583.jpg,152,0,336,416,human
human05-15_png.rf.74422cc68dcf6feec7f356a18b4a2773.jpg,118,26,299,416,human
human13-21_png.rf.746c4d9299d37552078d4fe31f7a0b0c.jpg,154,0,339,414,human
human06-09_png.rf.746fd7113b44d488480c410c2f005efc.jpg,190,22,326,416,human
human17-06_png.rf.748612e0a1c2fef11bbf467d0d4e75d3.jpg,83,2,411,416,human
human08-27_png.rf.75d389377d77dbf06375bfd8a091a9d4.jpg,120,0,304,416,human
human16-18_png.rf.7644008af8414ac5e378904bc2ae5bbd.jpg,57,1,385,415,human
depositphotos_281960248-stock-photo-stylish-young-man-in-jeans_jpg.rf.76e865c30dfdc9a5e14c6788b2e59785.jpg,121,24,283,403,human
human06-11_png.rf.777393841169d82e1b199ffbe9cf7c1d.jpg,190,22,326,416,human
human02-25_png.rf.77f757f7a70576a0c3145cabb2e4c071.jpg,139,11,352,416,human
human12-18_png.rf.786811f7b4d5c7bdae24b133f3a323e7.jpg,150,0,308,414,human
human09-12_png.rf.7955a2517dcb6f70cc607cce9f72ac2c.jpg,129,0,312,416,human
human07-20_png.rf.7996b22fa7aa4ba6cb62e06157467917.jpg,126,31,309,416,human
human05-16_png.rf.798d826fcce5ab1ca9efe11ab11c0db0.jpg,118,26,299,416,human
human13-19_png.rf.799857baaf58246858d4410e812147af.jpg,154,0,339,414,human
human14-08_png.rf.79ce1b952fc89e4b2e627876446795f0.jpg,50,2,309,416,human
human09-00_png.rf.7a67f1de4b8007c0ad32b038562d6861.jpg,120,0,304,416,human
human12-05_png.rf.7a700341d9a5f88aa2fb1f6a6c6a6130.jpg,150,0,308,414,human
human04-19_png.rf.7a85cbb985d92edbe271351130cf419b.jpg,0,0,279,416,human
human13-03_png.rf.7b6f981a238ff1712101bb95f60174a7.jpg,146,2,305,416,human
human08-23_png.rf.7b786434d45af6073f9a3a9b43cd441c.jpg,120,0,304,416,human
depositphotos_306176564-stock-photo-man-finishing-a-relay-race_jpg.rf.7c2f2168d843a536b57d4899c837ab26.jpg,143,13,259,390,human
human15-23_png.rf.7c546a58c871b80210d6279164bb0795.jpg,57,1,385,415,human
human07-06_png.rf.7cd7a4474d472b433f7e03a465099950.jpg,143,0,291,416,human
human02-10_png.rf.7d442af7a3b1a11eae91f460f31157bb.jpg,91,11,290,416,human
human13-04_png.rf.7d8f775cf75d1243acdc060afbc450b7.jpg,146,2,305,416,human
human07-27_png.rf.7de9abf947377fe55186593e8c56899f.jpg,104,6,288,416,human
human04-21_png.rf.7e811644ccb98d354c236dc2efd449f3.jpg,0,0,275,416,human
human13-16_png.rf.7e92e39972a9b2c9c22dd0e333742675.jpg,144,2,329,416,human
human17-29_png.rf.7eda282594b54010737f1927b444c25c.jpg,8,2,389,416,human
human05-06_png.rf.7f224a9211f82febfd72bdcbc6f55dc7.jpg,157,26,338,416,human
human03-27_png.rf.803cd06857f60047ea1f0ba1302ef990.jpg,140,10,292,415,human
human02-13_png.rf.8064416b53ad4a3ccdfa7962df279f67.jpg,131,11,290,416,human
human14-09_png.rf.81752907b0b044935239704c8ae74655.jpg,50,2,309,416,human
human05-18_png.rf.81b969e981a2936e21af5f843fc046e4.jpg,91,26,272,416,human
depositphotos_80474834-stock-photo-smiling-man-waving-hand_jpg.rf.835bf247e28c940ecadc1ae6a4b52627.jpg,94,30,304,391,human
human16-20_png.rf.847c9f709616d9f7be4e5d0bc3d0f314.jpg,57,1,385,415,human
depositphotos_317346744-stock-photo-smiling-modern-guy-showing-ok_jpg.rf.8485226f1a7e8e663ff092fc7439e8b3.jpg,89,32,313,403,human
